pt_order_id,vt_order_id,pt_transactionId,vt_transactionId,pt_version,vt_version,ptticketId,vt_ticketId,pt_tpsId,vt_tpsId,pt_actionPerformed,vt_actionPeformed,pt_used,vt_used,pt_redeemDate,vt_redeemDate,pt_refunded,vt_refunded,row_type,status
171956030884255,171956030884255,171956030884255115R,171956030884255115R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,1,0
171956030884255,171956030884255,171956030884255127R,171956030884255127R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,17,0
171956030884255,171956030884255,171956030884255108R,171956030884255108R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,3,0
171956030884255,171956030884255,171956030884255130R,171956030884255130R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,17,0
171956030884255,171956030884255,171956030884255103R,171956030884255103R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,17,0
171956030884255,171956030884255,171956030884255106R,171956030884255106R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,17,0
171956030884255,171956030884255,171956030884255132R,171956030884255132R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,17,0
171956030884255,171956030884255,171956030884255140R,171956030884255140R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,4,0
171956030884255,171956030884255,171956030884255109R,171956030884255109R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,4,0
171956030884255,171956030884255,171956030884255114R,171956030884255114R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,2,0
171956030884255,171956030884255,171956030884255118R,171956030884255118R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,4,0
171956030884255,171956030884255,171956030884255103R,171956030884255103R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,2,0
171956030884255,171956030884255,171956030884255129R,171956030884255129R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,1,0
171956030884255,171956030884255,171956030884255101R,171956030884255101R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,17,0
171956030884255,171956030884255,171956030884255122R,171956030884255122R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,3,0
171956030884255,171956030884255,171956030884255123R,171956030884255123R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,3,0
171956030884255,171956030884255,171956030884255136R,171956030884255136R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,1,0
171956030884255,171956030884255,171956030884255110R,171956030884255110R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,4,0
171956030884255,171956030884255,171956030884255148R,171956030884255148R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,3,0
171956030884255,171956030884255,171956030884255139R,171956030884255139R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,2,0
171956030884255,171956030884255,171956030884255137R,171956030884255137R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,1,0
171956030884255,171956030884255,171956030884255107R,171956030884255107R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,2,0
171956030884255,171956030884255,171956030884255150R,171956030884255150R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,1,0
171956030884255,171956030884255,171956030884255146R,171956030884255146R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,4,0
171956030884255,171956030884255,171956030884255134R,171956030884255134R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,2,0
171956030884255,171956030884255,171956030884255136R,171956030884255136R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,4,0
171956030884255,171956030884255,171956030884255108R,171956030884255108R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,4,0
171956030884255,171956030884255,171956030884255113R,171956030884255113R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,2,0
171956030884255,171956030884255,171956030884255119R,171956030884255119R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,17,0
171956030884255,171956030884255,171956030884255141R,171956030884255141R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,3,0
171956030884255,171956030884255,171956030884255118R,171956030884255118R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,3,0
171956030884255,171956030884255,171956030884255139R,171956030884255139R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,4,0
171956030884255,171956030884255,171956030884255118R,171956030884255118R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,1,0
171956030884255,171956030884255,171956030884255108R,171956030884255108R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,17,0
171956030884255,171956030884255,171956030884255115R,171956030884255115R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,3,0
171956030884255,171956030884255,171956030884255145R,171956030884255145R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,4,0
171956030884255,171956030884255,171956030884255141R,171956030884255141R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,1,0
171956030884255,171956030884255,171956030884255116R,171956030884255116R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,2,0
171956030884255,171956030884255,171956030884255104R,171956030884255104R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,2,0
171956030884255,171956030884255,171956030884255122R,171956030884255122R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,17,0
171956030884255,171956030884255,171956030884255133R,171956030884255133R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,2,0
171956030884255,171956030884255,171956030884255104R,171956030884255104R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,3,0
171956030884255,171956030884255,171956030884255116R,171956030884255116R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,1,0
171956030884255,171956030884255,171956030884255133R,171956030884255133R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,3,0
171956030884255,171956030884255,171956030884255108R,171956030884255108R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,2,0
171956030884255,171956030884255,171956030884255103R,171956030884255103R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,4,0
171956030884255,171956030884255,171956030884255112R,171956030884255112R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,17,0
171956030884255,171956030884255,171956030884255129R,171956030884255129R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:38:33,2,1,17,0
171956091276780,171956091276780,171956091276780135R,171956091276780135R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,17,0
171956091276780,171956091276780,171956091276780123R,171956091276780123R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,1,0
171956091276780,171956091276780,171956091276780108R,171956091276780108R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,4,0
171956091276780,171956091276780,171956091276780102R,171956091276780102R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,2,0
171956091276780,171956091276780,171956091276780136R,171956091276780136R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,1,0
171956091276780,171956091276780,171956091276780102R,171956091276780102R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,4,0
171956091276780,171956091276780,171956091276780106R,171956091276780106R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,1,0
171956091276780,171956091276780,171956091276780132R,171956091276780132R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,17,0
171956091276780,171956091276780,171956091276780111R,171956091276780111R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,2,0
171956091276780,171956091276780,171956091276780138R,171956091276780138R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,1,0
171956091276780,171956091276780,171956091276780133R,171956091276780133R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,3,0
171956091276780,171956091276780,171956091276780115R,171956091276780115R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,2,0
171956091276780,171956091276780,171956091276780101R,171956091276780101R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,2,0
171956091276780,171956091276780,171956091276780108R,171956091276780108R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,3,0
171956091276780,171956091276780,171956091276780106R,171956091276780106R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,3,0
171956091276780,171956091276780,171956091276780126R,171956091276780126R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,17,0
171956091276780,171956091276780,171956091276780145R,171956091276780145R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,3,0
171956091276780,171956091276780,171956091276780107R,171956091276780107R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,4,0
171956091276780,171956091276780,171956091276780129R,171956091276780129R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,3,0
171956091276780,171956091276780,171956091276780135R,171956091276780135R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,2,0
171956091276780,171956091276780,171956091276780122R,171956091276780122R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,17,0
171956091276780,171956091276780,171956091276780131R,171956091276780131R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,3,0
171956091276780,171956091276780,171956091276780144R,171956091276780144R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,17,0
171956091276780,171956091276780,171956091276780130R,171956091276780130R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,3,0
171956091276780,171956091276780,171956091276780110R,171956091276780110R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,17,0
171956091276780,171956091276780,171956091276780132R,171956091276780132R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,2,0
171956091276780,171956091276780,171956091276780104R,171956091276780104R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,4,0
171956091276780,171956091276780,171956091276780120R,171956091276780120R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,4,0
171956091276780,171956091276780,171956091276780113R,171956091276780113R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,2,0
171956091276780,171956091276780,171956091276780117R,171956091276780117R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,3,0
171956091276780,171956091276780,171956091276780109R,171956091276780109R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,3,0
171956091276780,171956091276780,171956091276780110R,171956091276780110R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,1,0
171956091276780,171956091276780,171956091276780128R,171956091276780128R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,17,0
171956091276780,171956091276780,171956091276780105R,171956091276780105R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,4,0
171956091276780,171956091276780,171956091276780105R,171956091276780105R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,3,0
171956091276780,171956091276780,171956091276780114R,171956091276780114R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,2,0
171956091276780,171956091276780,171956091276780120R,171956091276780120R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,3,0
171956091276780,171956091276780,171956091276780104R,171956091276780104R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,2,0
171956091276780,171956091276780,171956091276780109R,171956091276780109R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,4,0
171956091276780,171956091276780,171956091276780142R,171956091276780142R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,1,0
171956091276780,171956091276780,171956091276780129R,171956091276780129R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,2,0
171956091276780,171956091276780,171956091276780149R,171956091276780149R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,2,0
171956091276780,171956091276780,171956091276780113R,171956091276780113R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,4,0
171956091276780,171956091276780,171956091276780104R,171956091276780104R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,3,0
171956091276780,171956091276780,171956091276780147R,171956091276780147R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,3,0
171956091276780,171956091276780,171956091276780114R,171956091276780114R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,17,0
171956091276780,171956091276780,171956091276780125R,171956091276780125R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,2,0
171956091276780,171956091276780,171956091276780113R,171956091276780113R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,17,0
171956091276780,171956091276780,171956091276780125R,171956091276780125R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,1,0
171956091276780,171956091276780,171956091276780111R,171956091276780111R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,17,0
171956091276780,171956091276780,171956091276780139R,171956091276780139R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,2,0
171956091276780,171956091276780,171956091276780112R,171956091276780112R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,3,0
171956091276780,171956091276780,171956091276780147R,171956091276780147R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,1,0
171956091276780,171956091276780,171956091276780106R,171956091276780106R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,17,0
171956091276780,171956091276780,171956091276780118R,171956091276780118R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,17,0
171956091276780,171956091276780,171956091276780136R,171956091276780136R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,17,0
171956091276780,171956091276780,171956091276780115R,171956091276780115R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,4,0
171956091276780,171956091276780,171956091276780148R,171956091276780148R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,4,0
171956091276780,171956091276780,171956091276780132R,171956091276780132R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,1,0
171956091276780,171956091276780,171956091276780134R,171956091276780134R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,2,0
171956091276780,171956091276780,171956091276780114R,171956091276780114R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,4,0
171956091276780,171956091276780,171956091276780141R,171956091276780141R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-06-28 07:48:38,2,1,2,0
